stat.
15, 20, 0.118912
20, 30, 0.0937275
30, 40, 0.0729584
40, 50, 0.0652723
50, 60, 0.0777942
60, 76, 0.0628467
76, 86, 0.0510129
86, 96, 0.0307839
96, 106, 0.0503412
106, 120, 0.0818097
120, 150, 0.0955176
150, 200, 0.179887
200, 600, 0.192135
