MomCorr (smoothed)
15, 20, 0.00314919
20, 30, 0.00322365
30, 40, 0.00327289
40, 50, 0.00344106
50, 60, 0.0040717
60, 76, 0.00544199
76, 86, 0.00748212
86, 96, 0.00943869
96, 106, 0.0102458
106, 120, 0.0094656
120, 150, 0.00719668
150, 200, 0.00383298
200, 600, 0
