TnP (muid binned)
0, 0.008, 0.00274234
0.008, 0.024, 0.00277025
0.024, 0.045, 0.00283721
0.045, 0.072, 0.00283849
0.072, 0.114, 0.00284985
0.114, 0.189, 0.0029755
0.189, 0.391, 0.00288798
0.391, 1.153, 0.00298359
1.153, 3.277, 0.00242249
