MomCorr
0, 5, 0.00437837
5, 10, 0.00391134
10, 15, 0.0044843
15, 20, 0.00803111
20, 40, 0.00141844
40, 70, 0.00460829
70, 110, 3.40282e-90
110, 200, 8.853e-105
