TnP (iso binned)
0, 2.5, 0.00162346
2.5, 5, 0.00176286
5, 7.5, 0.00207504
7.5, 10, 0.00222003
10, 12.5, 0.00231417
12.5, 15, 0.0025098
15, 17.5, 0.0027695
17.5, 20, 0.00301342
20, 30, 0.00352423
30, 40, 0.00427122
40, 50, 0.00513788
50, 70, 0.00553471
70, 90, 0.0049893
90, 110, 0.00368083
110, 150, 0.00298716
150, 200, 0.0018472
200, 300, 0.00329034
