TnP (trig syst)
15, 20, 0.00708428
20, 30, 0.00905974
30, 40, 0.00640292
40, 50, 0.00305944
50, 60, 0.00199305
60, 76, 0.00131099
76, 86, 0.0010134
86, 96, 0.000925305
96, 106, 0.000886645
106, 120, 0.000837662
120, 150, 0.000798799
150, 200, 0.000763963
200, 600, 0.000747285
