Eff (theory)
0, 0.008, 0.0060154
0.008, 0.024, 0.0036793
0.024, 0.045, 0.00277712
0.045, 0.072, 0.00187096
0.072, 0.114, 0.00201019
0.114, 0.189, 0.0019731
0.189, 0.391, 0.00284712
0.391, 1.153, 0.00307114
1.153, 3.277, 0.00366904
