Unfold (det.res.)
0, 0.008, 0.000831504
0.008, 0.016, 0.000321698
0.016, 0.024, 0.00124214
0.024, 0.034, 0.00185314
0.034, 0.045, 0.00178615
0.045, 0.057, 0.000656577
0.057, 0.072, 0.000425298
0.072, 0.091, 0.000275625
0.091, 0.114, 0.000529649
0.114, 0.145, 0.000940091
0.145, 0.189, 0.00108116
0.189, 0.258, 0.000753526
0.258, 0.391, 0.000288164
0.391, 0.695, 0.000559933
0.695, 1.153, 0.000152408
1.153, 1.947, 0.000539992
1.947, 3.277, 0.000350094
