stat.
0, 2, 0.0426185
2, 4, 0.0291981
4, 6, 0.028402
6, 8, 0.0298877
8, 10, 0.0325717
10, 12, 0.0385975
12, 14, 0.0404416
14, 16, 0.0389003
16, 18, 0.04272
18, 20, 0.0443564
20, 25, 0.0325258
25, 30, 0.0398642
30, 40, 0.0355084
40, 45, 0.05837
45, 50, 0.0682821
50, 60, 0.0535287
60, 70, 0.066165
70, 85, 0.0691689
85, 100, 0.0849181
100, 125, 0.0946966
125, 200, 0.181782
