rewNtracks
0, 0.008, -0.000833213
0.008, 0.024, 0.00398538
0.024, 0.045, 0.000611714
0.045, 0.072, 0.00552714
0.072, 0.114, 0.0024104
0.114, 0.189, 0.00239083
0.189, 0.391, 0.00399517
0.391, 1.153, 0.00508395
1.153, 3.277, -0.00193614
