MomCorr (smoothed)
0, 2.5, 0.00493976
2.5, 5, 0.00552825
5, 7.5, 0.00628329
7.5, 10, 0.00727848
10, 12.5, 0.00831982
12.5, 15, 0.0089972
15, 17.5, 0.00904005
17.5, 20, 0.00839487
20, 30, 0.0072814
30, 40, 0.0062457
40, 50, 0.00569353
50, 70, 0.00554049
70, 90, 0.00536607
90, 110, 0.00475814
110, 150, 0.00355935
150, 200, 0.00188908
200, 300, 0
