Eff (theory)
0, 2.5, 0.000435753
2.5, 5, 0.000355115
5, 7.5, 0.00033206
7.5, 10, 0.000362065
10, 12.5, 0.00038664
12.5, 15, 0.000537087
15, 17.5, 0.000363347
17.5, 20, 0.000469662
20, 30, 0.000419503
30, 40, 0.000361166
40, 50, 0.000455562
50, 70, 0.000352797
70, 90, 0.00018743
90, 110, 0.000597841
110, 150, 0.000564356
150, 200, 0.00171917
200, 300, 0.00113927
