Eff (theory)
1, 0.798793, 0.574073, 0.778935, 0.769386, 0.611876, 0.621725, 0.649619, 0.501214, 0.545634, 0.715613, 0.519196, 0.314038, -0.454141, -0.0893852, -0.116982, -0.0995706, 0.331956, 0.439464, 0.1768, -0.246457, -0.269915, -0.352416, -0.185082, 0.0334446, 0.231952, 0.359074, -0.0539303, 0.266395, 0.141769, 0.407165, -0.0682028, 0.269653, -0.0920356, -0.416646, 0.811487
0.798793, 1, 0.718947, 0.961807, 0.927074, 0.78324, 0.720368, 0.837536, 0.656985, 0.704133, 0.776511, 0.793557, 0.231298, -0.16319, -0.0219666, -0.228384, 0.0210514, 0.300677, 0.229935, 0.391174, 0.0946211, -2.55673e-05, -0.0105365, -0.30752, -0.267796, 0.121898, 0.282427, -0.0241217, 0.0342742, 0.446471, 0.142925, -0.0617096, 0.400881, 0.135359, -0.417728, 0.612192
0.574073, 0.718947, 1, 0.689454, 0.693736, 0.572363, 0.855574, 0.578129, 0.842701, 0.870082, 0.543743, 0.67563, 0.590999, -0.509541, -0.593889, -0.736676, 0.515931, -0.330754, -0.266347, -0.136487, 0.499774, -0.490561, -0.432518, 0.388233, 0.3603, -0.426084, -0.236289, 0.497115, -0.359783, 0.690093, -0.0996781, 0.519282, -0.0345457, -0.428864, -0.614324, 0.592939
0.778935, 0.961807, 0.689454, 1, 0.988876, 0.909834, 0.786615, 0.935276, 0.713214, 0.749982, 0.899077, 0.839113, 0.147863, -0.187382, 0.0377783, -0.188116, -0.0882093, 0.349896, 0.313258, 0.443481, 0.0149554, 0.0555463, 0.0493113, -0.306135, -0.258985, 0.232568, 0.383564, -0.084118, 0.174195, 0.345341, 0.285555, -0.0983277, 0.416152, 0.159802, -0.33081, 0.625706
0.769386, 0.927074, 0.693736, 0.988876, 1, 0.945509, 0.838834, 0.967047, 0.774008, 0.803285, 0.929455, 0.876233, 0.173557, -0.257602, -0.0190361, -0.227773, -0.0788602, 0.315445, 0.303226, 0.396113, 0.0244438, 0.00995017, 0.0138361, -0.244208, -0.194743, 0.210002, 0.365865, -0.0521564, 0.165679, 0.35846, 0.293153, -0.0510783, 0.390211, 0.122543, -0.314772, 0.639928
0.611876, 0.78324, 0.572363, 0.909834, 0.945509, 1, 0.809893, 0.985216, 0.764645, 0.767869, 0.965752, 0.884941, 0.0137778, -0.177154, 0.0825214, -0.14079, -0.185881, 0.328572, 0.313105, 0.437971, -0.0154987, 0.132639, 0.160442, -0.219191, -0.227875, 0.276109, 0.434182, -0.13891, 0.24593, 0.223444, 0.33336, -0.103501, 0.364246, 0.222388, -0.0935259, 0.4867
0.621725, 0.720368, 0.855574, 0.786615, 0.838834, 0.809893, 1, 0.812932, 0.980355, 0.981111, 0.785091, 0.841063, 0.511735, -0.554499, -0.491035, -0.661421, 0.3059, -0.185249, -0.10335, -0.0240439, 0.334159, -0.43505, -0.369928, 0.29438, 0.279655, -0.251577, -0.0186826, 0.361288, -0.183184, 0.585154, 0.0529491, 0.40694, 0.0451153, -0.290795, -0.459175, 0.647109
0.649619, 0.837536, 0.578129, 0.935276, 0.967047, 0.985216, 0.812932, 1, 0.775037, 0.787354, 0.951769, 0.914309, 0.0597651, -0.188093, 0.060495, -0.160701, -0.158211, 0.343477, 0.310881, 0.441712, 0.00828954, 0.118601, 0.139956, -0.271902, -0.26643, 0.256005, 0.409046, -0.114667, 0.193288, 0.306323, 0.279569, -0.10097, 0.402118, 0.234292, -0.154002, 0.508533
0.501214, 0.656985, 0.842701, 0.713214, 0.774008, 0.764645, 0.980355, 0.775037, 1, 0.992422, 0.714167, 0.861382, 0.519629, -0.530283, -0.546586, -0.720841, 0.382718, -0.277069, -0.21936, -0.0723931, 0.450706, -0.430527, -0.341414, 0.353265, 0.285209, -0.358831, -0.124203, 0.430077, -0.311987, 0.675645, -0.0847131, 0.475576, 0.00542469, -0.282918, -0.424764, 0.528038
0.545634, 0.704133, 0.870082, 0.749982, 0.803285, 0.767869, 0.981111, 0.787354, 0.992422, 1, 0.728526, 0.859681, 0.534683, -0.518568, -0.538369, -0.711098, 0.386575, -0.24666, -0.196093, -0.0553342, 0.442983, -0.41904, -0.337363, 0.310145, 0.26922, -0.328759, -0.117288, 0.432084, -0.285508, 0.693549, -0.0504624, 0.465183, 0.0433298, -0.298004, -0.49645, 0.572766
0.715613, 0.776511, 0.543743, 0.899077, 0.929455, 0.965752, 0.785091, 0.951769, 0.714167, 0.728526, 1, 0.820391, 0.0325427, -0.220853, 0.100766, -0.0831858, -0.238188, 0.379121, 0.397832, 0.410169, -0.144501, 0.0733193, 0.0825822, -0.226092, -0.163347, 0.358022, 0.499656, -0.171876, 0.37398, 0.104179, 0.466179, -0.137278, 0.354536, 0.162252, -0.138806, 0.588825
0.519196, 0.793557, 0.67563, 0.839113, 0.876233, 0.884941, 0.841063, 0.914309, 0.861382, 0.859681, 0.820391, 1, 0.198573, -0.244353, -0.151745, -0.376433, 0.0713265, 0.108534, 0.0606001, 0.286559, 0.261883, -0.0275213, 0.0434397, -0.0588954, -0.147149, -0.0523825, 0.171232, 0.0652895, -0.130757, 0.510544, -0.00885376, 0.0990975, 0.270742, 0.146551, -0.17285, 0.432174
