TnP (total)
1, 0.474197, 0.469345, 0.47211, 0.470378, 0.462165, 0.446339, 0.424526, 0.4192
0.474197, 1, 0.470771, 0.475004, 0.475276, 0.47032, 0.456505, 0.436986, 0.430675
0.469345, 0.470771, 1, 0.471718, 0.472981, 0.469522, 0.456774, 0.438662, 0.431742
0.47211, 0.475004, 0.471718, 1, 0.483343, 0.484658, 0.474675, 0.460424, 0.451768
0.470378, 0.475276, 0.472981, 0.483343, 1, 0.498633, 0.492308, 0.482971, 0.472126
0.462165, 0.47032, 0.469522, 0.484658, 0.498633, 1, 0.515277, 0.514053, 0.499977
0.446339, 0.456505, 0.456774, 0.474675, 0.492308, 0.515277, 1, 0.52313, 0.507225
0.424526, 0.436986, 0.438662, 0.460424, 0.482971, 0.514053, 0.52313, 1, 0.516547
0.4192, 0.430675, 0.431742, 0.451768, 0.472126, 0.499977, 0.507225, 0.516547, 1
