TnP (total)
1, 0.365236, 0.282844, 0.182905, 0.0746636, 0.0296974, 0.037527, 0.108672, 0.223664, 0.32558, 0.390921, 0.471206, -0.0221284, -0.0752951, -0.111569, -0.106239, -0.0912292, -0.0778942, -0.0535581, -0.0168958, 0.0403825, 0.0913357, 0.128598, 0.137929, 0.134744, 0.109065, 0.059315, 0.00768302, -0.039439, -0.0676197, -0.0834662, -0.101005, -0.109626, -0.0853065, -0.0377392, -0.00954793
0.365236, 1, 0.396269, 0.317909, 0.219144, 0.171788, 0.179141, 0.25227, 0.356372, 0.417985, 0.409454, 0.314682, -0.0275054, -0.0910803, -0.137424, -0.138055, -0.121936, -0.109656, -0.0809241, -0.0415893, 0.0185496, 0.0760827, 0.126368, 0.145087, 0.134542, 0.0972154, 0.0403688, -0.0146051, -0.0660078, -0.0967613, -0.113131, -0.132818, -0.137048, -0.102624, -0.0442122, -0.0117697
0.282844, 0.396269, 1, 0.445802, 0.40044, 0.368739, 0.373372, 0.419151, 0.459089, 0.436503, 0.355866, 0.226923, -0.0171869, -0.0730194, -0.110925, -0.104587, -0.0841719, -0.0710767, -0.0411369, -0.00411584, 0.0443858, 0.0880826, 0.126134, 0.140972, 0.131945, 0.103404, 0.0621503, 0.0192282, -0.0267063, -0.057442, -0.074471, -0.0980128, -0.107616, -0.0811901, -0.0308039, -0.00321483
0.182905, 0.317909, 0.445802, 1, 0.547609, 0.538128, 0.539169, 0.547633, 0.510147, 0.39922, 0.257775, 0.141301, -0.00589521, -0.0441657, -0.06555, -0.0492038, -0.0245753, -0.0106974, 0.0176604, 0.0482592, 0.0777649, 0.0992233, 0.116065, 0.122656, 0.118008, 0.105359, 0.0883423, 0.0646395, 0.0302013, 0.00227085, -0.0147979, -0.0414607, -0.0584829, -0.0470374, -0.0141637, 0.00371355
0.0746636, 0.219144, 0.40044, 0.547609, 1, 0.649673, 0.64542, 0.613498, 0.507187, 0.329422, 0.144436, 0.0519866, -0.0030047, -0.0172383, -0.0214075, -0.00590216, 0.0164221, 0.0251764, 0.0483685, 0.0674459, 0.0711619, 0.0637067, 0.0571839, 0.0546381, 0.0548575, 0.0593918, 0.072285, 0.07441, 0.0574382, 0.0365551, 0.0235566, 0.000317409, -0.0141108, -0.0144093, -0.00370709, 0.000847954
0.0296974, 0.171788, 0.368739, 0.538128, 0.649673, 1, 0.671427, 0.622125, 0.489792, 0.290489, 0.0932287, 0.0178428, -0.000760829, -0.00341237, -0.00036896, 0.0118067, 0.0310494, 0.0360945, 0.055983, 0.0690495, 0.0606492, 0.0397836, 0.0227554, 0.0158251, 0.018502, 0.0308303, 0.0573591, 0.0715156, 0.0631912, 0.0464204, 0.0363802, 0.0166762, 0.00607129, 0.00176226, 0.00214264, 9.05598e-05
0.037527, 0.179141, 0.373372, 0.539169, 0.64542, 0.671427, 1, 0.619565, 0.491943, 0.296255, 0.101658, 0.0237606, -0.00124048, -0.00593456, -0.00375373, 0.0101631, 0.0305166, 0.0368227, 0.05746, 0.0718343, 0.0660111, 0.0479945, 0.0328671, 0.0267426, 0.02898, 0.0399317, 0.0636223, 0.0751964, 0.0650581, 0.0473405, 0.0363818, 0.0155043, 0.00319698, -0.00108683, 0.000959675, 0.000170824
0.108672, 0.25227, 0.419151, 0.547633, 0.613498, 0.622125, 0.619565, 1, 0.514084, 0.354899, 0.181298, 0.0794755, -0.00386019, -0.0262227, -0.0360779, -0.0198862, 0.00360288, 0.0141839, 0.0393116, 0.0622982, 0.0743264, 0.0761207, 0.0770862, 0.0775202, 0.0761307, 0.0751381, 0.0785357, 0.0723907, 0.0496389, 0.0262632, 0.0117705, -0.0129946, -0.028682, -0.0252334, -0.00707535, 0.00196852
0.223664, 0.356372, 0.459089, 0.510147, 0.507187, 0.489792, 0.491943, 0.514084, 1, 0.424654, 0.301556, 0.175077, -0.00958414, -0.055817, -0.0849887, -0.0739164, -0.0511483, -0.0381743, -0.00875004, 0.0246834, 0.0614991, 0.0913042, 0.116707, 0.126653, 0.120173, 0.101051, 0.0749786, 0.0440448, 0.00481315, -0.0245247, -0.041372, -0.066669, -0.0796715, -0.0609483, -0.0200362, 0.00195116
0.32558, 0.417985, 0.436503, 0.39922, 0.329422, 0.290489, 0.296255, 0.354899, 0.424654, 1, 0.388672, 0.2711, -0.020793, -0.0808216, -0.123582, -0.121801, -0.10391, -0.0918015, -0.0620978, -0.0234951, 0.030893, 0.0813143, 0.125513, 0.142185, 0.13246, 0.0995566, 0.0508568, 0.00197044, -0.0471332, -0.0781717, -0.0945557, -0.115832, -0.121703, -0.0904413, -0.0357388, -0.00600253
