TnP (total)
1, 0.459857, 0.431243, 0.413288, 0.407186, 0.358539, 0.245562, 0.0918103
0.459857, 1, 0.516973, 0.520035, 0.520704, 0.427502, 0.323466, 0.128634
0.431243, 0.516973, 1, 0.513545, 0.515321, 0.420988, 0.322966, 0.130162
0.413288, 0.520035, 0.513545, 1, 0.526867, 0.426227, 0.332283, 0.135491
0.407186, 0.520704, 0.515321, 0.526867, 1, 0.428537, 0.337151, 0.140501
0.358539, 0.427502, 0.420988, 0.426227, 0.428537, 1, 0.286537, 0.1343
0.245562, 0.323466, 0.322966, 0.332283, 0.337151, 0.286537, 1, 0.19185
0.0918103, 0.128634, 0.130162, 0.135491, 0.140501, 0.1343, 0.19185, 1
