AccEff (theory)
-0.281901, -0.278536, -0.25291, -0.266018, -0.255703, 0.241765, -0.243702, -0.25798, -0.263562, -0.263538, -0.318028, -0.338116, 0.884221, 0.988722, 0.989481, 0.982181, 1, 0.956915, 0.89107, 0.819101, 0.91807, -0.0360932, 0.711228, 0.74752, 0.734415, 0.196154, 0.379642, 0.741431, 0.744814, 0.892105, 0.887776, 0.939535, 0.934472, 0.938386, 0.93238, 0.928575
-0.21888, -0.207861, -0.184397, -0.193136, -0.185555, 0.211691, -0.179146, -0.188893, -0.195461, -0.196822, -0.241149, -0.25693, 0.803133, 0.942856, 0.922925, 0.95764, 0.956915, 1, 0.934667, 0.943307, 0.986329, 0.23305, 0.860506, 0.818746, 0.869748, 0.427062, 0.525598, 0.865075, 0.807574, 0.922107, 0.862987, 0.913113, 0.932535, 0.902619, 0.893754, 0.892842
-0.135226, -0.131825, -0.124001, -0.137475, -0.135211, 0.149395, -0.132543, -0.143424, -0.146346, -0.145193, -0.176604, -0.188725, 0.609808, 0.831884, 0.881211, 0.854804, 0.89107, 0.934667, 1, 0.907284, 0.939643, 0.337795, 0.745878, 0.866846, 0.872429, 0.560361, 0.701962, 0.852175, 0.868459, 0.931358, 0.847879, 0.831263, 0.820929, 0.831293, 0.799564, 0.868063
-0.116651, -0.103176, -0.0905546, -0.0970998, -0.0959247, 0.138657, -0.0978091, -0.101359, -0.108459, -0.111801, -0.138215, -0.147178, 0.616899, 0.79346, 0.76811, 0.83336, 0.819101, 0.943307, 0.907284, 1, 0.971732, 0.510493, 0.92191, 0.812417, 0.928389, 0.651526, 0.64737, 0.918404, 0.795444, 0.858574, 0.740778, 0.78289, 0.83017, 0.76648, 0.753143, 0.758986
-0.176844, -0.154969, -0.133415, -0.141202, -0.136424, 0.204021, -0.136098, -0.144424, -0.152943, -0.155978, -0.195427, -0.209708, 0.739228, 0.898317, 0.882366, 0.920604, 0.91807, 0.986329, 0.939643, 0.971732, 1, 0.342007, 0.897369, 0.852095, 0.918231, 0.532216, 0.58805, 0.915343, 0.827046, 0.917981, 0.837145, 0.88684, 0.917509, 0.871173, 0.861854, 0.860659
0.242395, 0.26068, 0.238089, 0.243399, 0.228256, -0.133808, 0.206191, 0.219914, 0.219173, 0.216306, 0.254496, 0.269599, -0.314225, -0.0882732, -0.0963774, -0.0259514, -0.0360932, 0.23305, 0.337795, 0.510493, 0.342007, 1, 0.504707, 0.386688, 0.570598, 0.932025, 0.68055, 0.522027, 0.356924, 0.235867, 0.0176759, -0.0259072, 0.0424215, -0.0505751, -0.0782066, -0.01132
-0.103696, -0.04553, -0.00751308, 0.00252036, 0.0116639, 0.24379, 0.00411569, 0.00106028, -0.0143473, -0.0214908, -0.0529895, -0.0653186, 0.613622, 0.721133, 0.654132, 0.759637, 0.711228, 0.860506, 0.745878, 0.92191, 0.897369, 0.504707, 1, 0.791044, 0.925043, 0.619798, 0.547618, 0.924245, 0.739392, 0.766367, 0.682129, 0.76314, 0.830918, 0.733686, 0.737611, 0.675167
-0.0968091, -0.0140611, 0.0455145, 0.0657493, 0.08652, 0.325259, 0.084554, 0.0659552, 0.0507059, 0.0491439, 0.0102642, -0.0129818, 0.526111, 0.711331, 0.751805, 0.745458, 0.74752, 0.818746, 0.866846, 0.812417, 0.852095, 0.386688, 0.791044, 1, 0.90629, 0.646488, 0.824071, 0.906483, 0.978432, 0.935373, 0.902706, 0.842185, 0.7978, 0.842083, 0.803118, 0.858457
-0.0793507, -0.0199504, 0.0214648, 0.0366111, 0.0505625, 0.229308, 0.0461309, 0.0402886, 0.0267306, 0.0211331, -0.00577863, -0.0188043, 0.495279, 0.701931, 0.704846, 0.738888, 0.734415, 0.869748, 0.872429, 0.928389, 0.918231, 0.570598, 0.925043, 0.90629, 1, 0.759609, 0.753442, 0.985065, 0.879837, 0.866323, 0.765472, 0.787545, 0.822547, 0.766113, 0.748579, 0.758172
0.15519, 0.204867, 0.219326, 0.241957, 0.246015, 0.0133515, 0.233338, 0.237975, 0.23003, 0.2247, 0.241601, 0.243814, -0.136625, 0.129847, 0.163326, 0.191476, 0.196154, 0.427062, 0.560361, 0.651526, 0.532216, 0.932025, 0.619798, 0.646488, 0.759609, 1, 0.864448, 0.733258, 0.636616, 0.508129, 0.319884, 0.253843, 0.289321, 0.236557, 0.200098, 0.279464
0.0644398, 0.119459, 0.160864, 0.19231, 0.212449, 0.131457, 0.215853, 0.206216, 0.198618, 0.199425, 0.19744, 0.186987, 0.0265997, 0.303095, 0.380279, 0.354914, 0.379642, 0.525598, 0.701962, 0.64737, 0.58805, 0.68055, 0.547618, 0.824071, 0.753442, 0.864448, 1, 0.738996, 0.857108, 0.717495, 0.612423, 0.45936, 0.403655, 0.474384, 0.409696, 0.554268
-0.109154, -0.0374125, 0.0199609, 0.0461676, 0.0698799, 0.277709, 0.0716193, 0.0648714, 0.0466975, 0.0375082, 0.00285943, -0.0144665, 0.528157, 0.716229, 0.716206, 0.753522, 0.741431, 0.865075, 0.852175, 0.918404, 0.915343, 0.522027, 0.924245, 0.906483, 0.985065, 0.733258, 0.738996, 1, 0.889347, 0.878387, 0.790802, 0.820249, 0.856366, 0.800681, 0.792324, 0.779577
-0.127278, -0.0524889, 0.0193565, 0.0517338, 0.0843473, 0.323683, 0.0957506, 0.0772408, 0.062303, 0.0603999, 0.0209086, -0.0039341, 0.501871, 0.702512, 0.75453, 0.73632, 0.744814, 0.807574, 0.868459, 0.795444, 0.827046, 0.356924, 0.739392, 0.978432, 0.879837, 0.636616, 0.857108, 0.889347, 1, 0.949981, 0.923519, 0.843113, 0.785564, 0.853302, 0.807979, 0.882012
-0.209545, -0.158354, -0.0996833, -0.0848657, -0.0601206, 0.298246, -0.0482026, -0.0663861, -0.0777768, -0.0790562, -0.128651, -0.152983, 0.692536, 0.862653, 0.890776, 0.886735, 0.892105, 0.922107, 0.931358, 0.858574, 0.917981, 0.235867, 0.766367, 0.935373, 0.866323, 0.508129, 0.717495, 0.878387, 0.949981, 1, 0.96386, 0.929392, 0.885525, 0.929139, 0.899021, 0.957662
-0.253328, -0.189758, -0.113841, -0.091719, -0.0577577, 0.380355, -0.0399393, -0.063205, -0.0773691, -0.0781247, -0.137967, -0.168559, 0.758232, 0.872627, 0.905792, 0.887634, 0.887776, 0.862987, 0.847879, 0.740778, 0.837145, 0.0176759, 0.682129, 0.902706, 0.765472, 0.319884, 0.612423, 0.790802, 0.923519, 0.96386, 1, 0.961689, 0.891698, 0.971792, 0.943746, 0.98163
-0.290856, -0.231049, -0.158773, -0.141366, -0.109856, 0.386892, -0.0940955, -0.112994, -0.129454, -0.134271, -0.199445, -0.2289, 0.865363, 0.94274, 0.944013, 0.951508, 0.939535, 0.913113, 0.831263, 0.78289, 0.88684, -0.0259072, 0.76314, 0.842185, 0.787545, 0.253843, 0.45936, 0.820249, 0.843113, 0.929392, 0.961689, 1, 0.977179, 0.995436, 0.99279, 0.966182
-0.280621, -0.229291, -0.166408, -0.15171, -0.123931, 0.354248, -0.110293, -0.12336, -0.140436, -0.148208, -0.20965, -0.235499, 0.866051, 0.942636, 0.922323, 0.948792, 0.934472, 0.932535, 0.820929, 0.83017, 0.917509, 0.0424215, 0.830918, 0.7978, 0.822547, 0.289321, 0.403655, 0.856366, 0.785564, 0.885525, 0.891698, 0.977179, 1, 0.964073, 0.976989, 0.907914
-0.292077, -0.236663, -0.163679, -0.144191, -0.110376, 0.386873, -0.0909444, -0.110632, -0.126522, -0.130606, -0.195353, -0.225725, 0.854633, 0.937581, 0.946693, 0.943058, 0.938386, 0.902619, 0.831293, 0.76648, 0.871173, -0.0505751, 0.733686, 0.842083, 0.766113, 0.236557, 0.474384, 0.800681, 0.853302, 0.929139, 0.971792, 0.995436, 0.964073, 1, 0.992122, 0.972788
-0.304618, -0.247878, -0.173453, -0.153547, -0.118788, 0.393639, -0.0988831, -0.116772, -0.133781, -0.139504, -0.206569, -0.236757, 0.876222, 0.939872, 0.9381, 0.9434, 0.93238, 0.893754, 0.799564, 0.753143, 0.861854, -0.0782066, 0.737611, 0.803118, 0.748579, 0.200098, 0.409696, 0.792324, 0.807979, 0.899021, 0.943746, 0.99279, 0.976989, 0.992122, 1, 0.951024
-0.277811, -0.229311, -0.1625, -0.147184, -0.116495, 0.344115, -0.0972272, -0.118239, -0.130602, -0.132386, -0.192703, -0.220648, 0.791305, 0.914013, 0.940095, 0.918052, 0.928575, 0.892842, 0.868063, 0.758986, 0.860659, -0.01132, 0.675167, 0.858457, 0.758172, 0.279464, 0.554268, 0.779577, 0.882012, 0.957662, 0.98163, 0.966182, 0.907914, 0.972788, 0.951024, 1
