AccEff (theory)
1, 0.999335, 0.999525, 0.997705, 0.997391, -0.0668588, 0.016063, -0.883931, 0.325596, 0.277817, 0.233329, 0.23398, 0.283338, 0.237725, 0.232156, 0.228417, 0.224613, 0.230481, 0.242384, 0.255358, 0.292974, 0.320688, 0.0276986, 0.535687, 0.658967
0.999335, 1, 0.999812, 0.997861, 0.995092, -0.0688359, 0.0122577, -0.876948, 0.308345, 0.260121, 0.214807, 0.215568, 0.265243, 0.219703, 0.213993, 0.210827, 0.208361, 0.217338, 0.228102, 0.239809, 0.277236, 0.306925, 0.0112, 0.533455, 0.64717
0.999525, 0.999812, 1, 0.99861, 0.99608, -0.0610348, 0.0257327, -0.875347, 0.32222, 0.273937, 0.228897, 0.229737, 0.279278, 0.233788, 0.228578, 0.225221, 0.223445, 0.231952, 0.243211, 0.254518, 0.291872, 0.320637, 0.0255831, 0.542068, 0.655605
0.997705, 0.997861, 0.99861, 1, 0.993628, -0.0444561, 0.0603953, -0.860661, 0.335199, 0.285273, 0.239607, 0.240156, 0.289714, 0.243653, 0.240017, 0.236876, 0.240497, 0.250538, 0.261661, 0.269212, 0.306551, 0.333342, 0.0404046, 0.549728, 0.679284
0.997391, 0.995092, 0.99608, 0.993628, 1, -0.0628533, 0.0277406, -0.893614, 0.361008, 0.31387, 0.27101, 0.271308, 0.319796, 0.273859, 0.268607, 0.263303, 0.255355, 0.253696, 0.268887, 0.28432, 0.321671, 0.346066, 0.0541128, 0.542289, 0.679482
-0.0668588, -0.0688359, -0.0610348, -0.0444561, -0.0628533, 1, 0.804797, 0.284421, 0.390826, 0.432853, 0.463663, 0.467979, 0.430476, 0.475691, 0.469519, 0.483757, 0.512058, 0.550719, 0.54195, 0.518407, 0.488017, 0.473797, 0.579515, 0.434564, -0.0582614
0.016063, 0.0122577, 0.0257327, 0.0603953, 0.0277406, 0.804797, 1, 0.251723, 0.530834, 0.536599, 0.549667, 0.545525, 0.526811, 0.543455, 0.554446, 0.558396, 0.619255, 0.64717, 0.649498, 0.604637, 0.59078, 0.571165, 0.615001, 0.515301, 0.2505
-0.883931, -0.876948, -0.875347, -0.860661, -0.893614, 0.284421, 0.251723, 1, -0.200179, -0.162263, -0.130052, -0.127598, -0.173657, -0.127958, -0.116603, -0.106516, -0.0690005, -0.0338919, -0.0585982, -0.0906322, -0.128221, -0.147253, 0.122588, -0.308991, -0.597244
0.325596, 0.308345, 0.32222, 0.335199, 0.361008, 0.390826, 0.530834, -0.200179, 1, 0.989819, 0.980267, 0.977232, 0.985063, 0.973363, 0.97179, 0.969081, 0.962609, 0.937433, 0.946876, 0.953734, 0.955372, 0.952843, 0.880021, 0.801813, 0.440848
0.277817, 0.260121, 0.273937, 0.285273, 0.31387, 0.432853, 0.536599, -0.162263, 0.989819, 1, 0.990991, 0.989387, 0.99728, 0.986921, 0.984258, 0.983059, 0.972656, 0.947054, 0.953989, 0.962848, 0.953043, 0.951412, 0.898479, 0.789074, 0.38308
0.233329, 0.214807, 0.228897, 0.239607, 0.27101, 0.463663, 0.549667, -0.130052, 0.980267, 0.990991, 1, 0.999006, 0.990807, 0.996773, 0.994017, 0.992879, 0.980495, 0.952382, 0.958517, 0.968693, 0.959319, 0.947759, 0.915624, 0.769774, 0.352827
0.23398, 0.215568, 0.229737, 0.240156, 0.271308, 0.467979, 0.545525, -0.127598, 0.977232, 0.989387, 0.999006, 1, 0.991409, 0.999042, 0.997359, 0.996657, 0.984769, 0.958878, 0.964768, 0.974959, 0.964617, 0.952493, 0.920515, 0.772616, 0.344651
0.283338, 0.265243, 0.279278, 0.289714, 0.319796, 0.430476, 0.526811, -0.173657, 0.985063, 0.99728, 0.990807, 0.991409, 1, 0.990893, 0.988185, 0.987262, 0.976458, 0.952119, 0.959275, 0.969488, 0.960651, 0.958011, 0.907371, 0.789135, 0.374602
0.237725, 0.219703, 0.233788, 0.243653, 0.273859, 0.475691, 0.543455, -0.127958, 0.973363, 0.986921, 0.996773, 0.999042, 0.990893, 1, 0.997824, 0.998169, 0.986533, 0.96442, 0.969125, 0.979471, 0.96865, 0.958078, 0.925059, 0.782144, 0.325108
0.232156, 0.213993, 0.228578, 0.240017, 0.268607, 0.469519, 0.554446, -0.116603, 0.97179, 0.984258, 0.994017, 0.997359, 0.988185, 0.997824, 1, 0.998679, 0.991045, 0.969595, 0.975936, 0.984545, 0.973465, 0.960008, 0.927218, 0.779166, 0.347225
0.228417, 0.210827, 0.225221, 0.236876, 0.263303, 0.483757, 0.558396, -0.106516, 0.969081, 0.983059, 0.992879, 0.996657, 0.987262, 0.998169, 0.998679, 1, 0.992819, 0.973859, 0.977744, 0.984387, 0.971037, 0.95816, 0.92624, 0.778584, 0.328831
0.224613, 0.208361, 0.223445, 0.240497, 0.255355, 0.512058, 0.619255, -0.0690005, 0.962609, 0.972656, 0.980495, 0.984769, 0.976458, 0.986533, 0.991045, 0.992819, 1, 0.990578, 0.99316, 0.991167, 0.97922, 0.965075, 0.935897, 0.791365, 0.357553
0.230481, 0.217338, 0.231952, 0.250538, 0.253696, 0.550719, 0.64717, -0.0338919, 0.937433, 0.947054, 0.952382, 0.958878, 0.952119, 0.96442, 0.969595, 0.973859, 0.990578, 1, 0.997566, 0.991491, 0.980711, 0.973419, 0.943385, 0.830649, 0.311438
0.242384, 0.228102, 0.243211, 0.261661, 0.268887, 0.54195, 0.649498, -0.0585982, 0.946876, 0.953989, 0.958517, 0.964768, 0.959275, 0.969125, 0.975936, 0.977744, 0.99316, 0.997566, 1, 0.995615, 0.987477, 0.978138, 0.944042, 0.829768, 0.348718
0.255358, 0.239809, 0.254518, 0.269212, 0.28432, 0.518407, 0.604637, -0.0906322, 0.953734, 0.962848, 0.968693, 0.974959, 0.969488, 0.979471, 0.984545, 0.984387, 0.991167, 0.991491, 0.995615, 1, 0.994387, 0.985924, 0.950941, 0.835282, 0.335257
0.292974, 0.277236, 0.291872, 0.306551, 0.321671, 0.488017, 0.59078, -0.128221, 0.955372, 0.953043, 0.959319, 0.964617, 0.960651, 0.96865, 0.973465, 0.971037, 0.97922, 0.980711, 0.987477, 0.994387, 1, 0.992293, 0.948321, 0.851783, 0.369024
0.320688, 0.306925, 0.320637, 0.333342, 0.346066, 0.473797, 0.571165, -0.147253, 0.952843, 0.951412, 0.947759, 0.952493, 0.958011, 0.958078, 0.960008, 0.95816, 0.965075, 0.973419, 0.978138, 0.985924, 0.992293, 1, 0.94065, 0.895185, 0.339951
0.0276986, 0.0112, 0.0255831, 0.0404046, 0.0541128, 0.579515, 0.615001, 0.122588, 0.880021, 0.898479, 0.915624, 0.920515, 0.907371, 0.925059, 0.927218, 0.92624, 0.935897, 0.943385, 0.944042, 0.950941, 0.948321, 0.94065, 1, 0.745674, 0.155443
0.535687, 0.533455, 0.542068, 0.549728, 0.542289, 0.434564, 0.515301, -0.308991, 0.801813, 0.789074, 0.769774, 0.772616, 0.789135, 0.782144, 0.779166, 0.778584, 0.791365, 0.830649, 0.829768, 0.835282, 0.851783, 0.895185, 0.745674, 1, 0.338629
0.658967, 0.64717, 0.655605, 0.679284, 0.679482, -0.0582614, 0.2505, -0.597244, 0.440848, 0.38308, 0.352827, 0.344651, 0.374602, 0.325108, 0.347225, 0.328831, 0.357553, 0.311438, 0.348718, 0.335257, 0.369024, 0.339951, 0.155443, 0.338629, 1
