AccEff (theory)
1, 0.965187, 0.948441, 0.947762, 0.950144, 0.402613, 0.323037, 0.302746
0.965187, 1, 0.997277, 0.99515, 0.957931, 0.311468, 0.27351, 0.226871
0.948441, 0.997277, 1, 0.997397, 0.948303, 0.271288, 0.258028, 0.189884
0.947762, 0.99515, 0.997397, 1, 0.964873, 0.320961, 0.317498, 0.240113
0.950144, 0.957931, 0.948303, 0.964873, 1, 0.5397, 0.479906, 0.468569
0.402613, 0.311468, 0.271288, 0.320961, 0.5397, 1, 0.77856, 0.88945
0.323037, 0.27351, 0.258028, 0.317498, 0.479906, 0.77856, 1, 0.635843
0.302746, 0.226871, 0.189884, 0.240113, 0.468569, 0.88945, 0.635843, 1
