TnP (total)
1, 0.725459, 0.557135, 0.360471, 0.210763, 0.108161, 0.0238184, -0.0168578, -0.0229383, -0.00870476, 0.000652523, -0.00213437, 0.000599974, -0.00353557, -0.0187581, -0.0230598, 0.00434283, 0.0713949, 0.185219, 0.332086, 0.499419, 0.674621, 0.822836, 0.864694
0.725459, 1, 0.542815, 0.378486, 0.244767, 0.150113, 0.0679946, 0.0202936, -0.00462992, -0.0124025, -0.0214872, -0.0313189, -0.0249069, -0.0149766, -0.00778403, 0.00666421, 0.0468418, 0.114885, 0.220378, 0.353123, 0.496435, 0.624866, 0.714315, 0.728255
0.557135, 0.542815, 1, 0.366381, 0.261162, 0.183468, 0.111219, 0.0627722, 0.0261417, 0.00267048, -0.0203791, -0.0351435, -0.0263659, -0.00571329, 0.0176631, 0.0445975, 0.0907821, 0.152774, 0.240493, 0.346932, 0.45195, 0.525652, 0.55788, 0.545684
0.360471, 0.378486, 0.366381, 1, 0.252113, 0.204365, 0.154563, 0.117717, 0.0851258, 0.060951, 0.0349496, 0.0202042, 0.0283984, 0.05142, 0.0762759, 0.101325, 0.139275, 0.182938, 0.239128, 0.302755, 0.353684, 0.374891, 0.366941, 0.34283
0.210763, 0.244767, 0.261162, 0.252113, 1, 0.205122, 0.176416, 0.152019, 0.125797, 0.103474, 0.077431, 0.0637521, 0.0710275, 0.0939388, 0.117703, 0.138732, 0.1665, 0.192359, 0.22084, 0.249466, 0.261031, 0.249422, 0.220018, 0.192888
0.108161, 0.150113, 0.183468, 0.204365, 0.205122, 1, 0.189854, 0.175767, 0.155419, 0.135171, 0.109399, 0.0965453, 0.103168, 0.125836, 0.148184, 0.165341, 0.184374, 0.195906, 0.203106, 0.20648, 0.191448, 0.159832, 0.11896, 0.0927203
0.0238184, 0.0679946, 0.111219, 0.154563, 0.176416, 0.189854, 1, 0.19022, 0.17702, 0.160121, 0.13602, 0.124362, 0.130275, 0.151547, 0.171272, 0.183385, 0.192593, 0.190266, 0.17853, 0.160421, 0.125092, 0.0809337, 0.035195, 0.0123199
-0.0168578, 0.0202936, 0.0627722, 0.117717, 0.152019, 0.175767, 0.19022, 1, 0.19341, 0.184184, 0.16515, 0.155458, 0.160295, 0.177899, 0.190496, 0.194187, 0.193022, 0.18047, 0.157045, 0.126082, 0.0795918, 0.0331563, -0.00750756, -0.0243383
-0.0229383, -0.00462992, 0.0261417, 0.0851258, 0.125797, 0.155419, 0.17702, 0.19341, 1, 0.213728, 0.207066, 0.201961, 0.2043, 0.212903, 0.209082, 0.197452, 0.183278, 0.162786, 0.133237, 0.0955946, 0.043919, 0.00464003, -0.019491, -0.0258137
-0.00870476, -0.0124025, 0.00267048, 0.060951, 0.103474, 0.135171, 0.160121, 0.184184, 0.213728, 1, 0.248159, 0.248805, 0.247962, 0.245423, 0.222352, 0.194466, 0.168765, 0.143614, 0.112529, 0.0729099, 0.0201545, -0.00803263, -0.012256, -0.00749905
0.000652523, -0.0214872, -0.0203791, 0.0349496, 0.077431, 0.109399, 0.13602, 0.16515, 0.207066, 0.248159, 1, 0.276428, 0.272375, 0.259325, 0.220479, 0.180268, 0.146239, 0.118501, 0.0875952, 0.0477016, -0.003762, -0.0212443, -0.00852517, 0.00565024
-0.00213437, -0.0313189, -0.0351435, 0.0202042, 0.0637521, 0.0965453, 0.124362, 0.155458, 0.201961, 0.248805, 0.276428, 1, 0.280066, 0.262155, 0.217165, 0.172456, 0.135259, 0.106193, 0.0746126, 0.0334713, -0.0185064, -0.032361, -0.0133341, 0.00513398
0.000599974, -0.0249069, -0.0263659, 0.0283984, 0.0710275, 0.103168, 0.130275, 0.160295, 0.2043, 0.247962, 0.272375, 0.280066, 1, 0.260131, 0.218564, 0.176323, 0.140858, 0.112548, 0.0814786, 0.0412999, -0.00990563, -0.0253478, -0.00953853, 0.00650699
-0.00353557, -0.0149766, -0.00571329, 0.05142, 0.0939388, 0.125836, 0.151547, 0.177899, 0.212903, 0.245423, 0.259325, 0.262155, 0.260131, 1, 0.223617, 0.190315, 0.160943, 0.134581, 0.103496, 0.063775, 0.0114774, -0.0123272, -0.00949076, -0.000898885
-0.0187581, -0.00778403, 0.0176631, 0.0762759, 0.117703, 0.148184, 0.171272, 0.190496, 0.209082, 0.222352, 0.220479, 0.217165, 0.218564, 0.223617, 1, 0.196739, 0.178511, 0.156146, 0.125779, 0.0872612, 0.0353408, -9.15853e-05, -0.0175371, -0.0202277
-0.0230598, 0.00666421, 0.0445975, 0.101325, 0.138732, 0.165341, 0.183385, 0.194187, 0.197452, 0.194466, 0.180268, 0.172456, 0.176323, 0.190315, 0.196739, 1, 0.187882, 0.171568, 0.14497, 0.110625, 0.0619155, 0.0182976, -0.0158773, -0.028423
0.00434283, 0.0468418, 0.0907821, 0.139275, 0.1665, 0.184374, 0.192593, 0.193022, 0.183278, 0.168765, 0.146239, 0.135259, 0.140858, 0.160943, 0.178511, 0.187882, 1, 0.186768, 0.169958, 0.146257, 0.106099, 0.0602004, 0.0153132, -0.00556179
0.0713949, 0.114885, 0.152774, 0.182938, 0.192359, 0.195906, 0.190266, 0.18047, 0.162786, 0.143614, 0.118501, 0.106193, 0.112548, 0.134581, 0.156146, 0.171568, 0.186768, 1, 0.192214, 0.186705, 0.163382, 0.126269, 0.0827181, 0.0575063
