Eff (theory)
1, 0.271269, 0.128843, 0.14005, 0.165277, 0.0881014, -0.0688516, -0.151754
0.271269, 1, 0.970136, 0.973827, 0.984502, 0.94399, 0.830014, 0.804734
0.128843, 0.970136, 1, 0.995195, 0.991729, 0.947976, 0.859484, 0.883913
0.14005, 0.973827, 0.995195, 1, 0.992316, 0.942996, 0.859057, 0.876847
0.165277, 0.984502, 0.991729, 0.992316, 1, 0.967607, 0.857249, 0.864915
0.0881014, 0.94399, 0.947976, 0.942996, 0.967607, 1, 0.89587, 0.893202
-0.0688516, 0.830014, 0.859484, 0.859057, 0.857249, 0.89587, 1, 0.952484
-0.151754, 0.804734, 0.883913, 0.876847, 0.864915, 0.893202, 0.952484, 1
