MomCorr
1, -0.522699, 0.282843, -0.23094, -0.180397, 0.121393, 0, 0
-0.522699, 1, -0.4, 0.462681, 0.0879174, 0.0730114, 0, 0
0.282843, -0.4, 1, -0.653197, -7.58308e-76, 5.87758e-75, 0, 0
-0.23094, 0.462681, -0.653197, 1, 2.326e-10, 1.15898e-09, 0, 0
-0.180397, 0.0879174, -7.58308e-76, 2.326e-10, 1, -0.415227, 0, 0
0.121393, 0.0730114, 5.87758e-75, 1.15898e-09, -0.415227, 1, 0, 0
0, 0, 0, 0, 0, 0, 1, 0
0, 0, 0, 0, 0, 0, 0, 1
