TnP (total)
1, 0.479623, 0.476492, 0.481123, 0.479882, 0.479061, 0.466155, 0.447508, 0.440929, 0.0651595, 0.0676102, 0.0689319, 0.0678407, 0.0706876, 0.0738799, 0.0763867, 0.0780157, 0.0844835, 0.0876332, 0.088655, 0.091187, 0.0973192, 0.102342, 0.0879725, 0.0796405, 0.0876416
0.479623, 1, 0.478284, 0.483058, 0.482375, 0.482536, 0.470251, 0.452386, 0.445324, 0.0585935, 0.0610653, 0.0624922, 0.0612153, 0.0641227, 0.0673493, 0.0699712, 0.0715881, 0.078185, 0.0814191, 0.0826603, 0.0854587, 0.0920833, 0.0986611, 0.0861303, 0.0795535, 0.0887579
0.476492, 0.478284, 1, 0.481911, 0.482507, 0.485524, 0.474715, 0.458891, 0.45118, 0.0489069, 0.0513457, 0.0527463, 0.0514775, 0.0543681, 0.0574759, 0.0601181, 0.0618731, 0.0685112, 0.0716915, 0.0732245, 0.0764323, 0.0835684, 0.092083, 0.0820133, 0.0775696, 0.0868869
0.481123, 0.483058, 0.481911, 1, 0.489864, 0.495582, 0.485907, 0.471627, 0.463463, 0.0430322, 0.0454449, 0.046816, 0.0455777, 0.0484641, 0.0514803, 0.0541733, 0.0560694, 0.0628329, 0.065962, 0.0677245, 0.0713343, 0.0789019, 0.0889796, 0.0806952, 0.0777126, 0.0867872
0.479882, 0.482375, 0.482507, 0.489864, 1, 0.504142, 0.496816, 0.485673, 0.476715, 0.0298168, 0.0321583, 0.0334929, 0.0322446, 0.0351173, 0.0379562, 0.0407304, 0.0428479, 0.0497331, 0.0527773, 0.0549982, 0.0592815, 0.067657, 0.0808333, 0.0764405, 0.0767055, 0.0857587
0.479061, 0.482536, 0.485524, 0.495582, 0.504142, 1, 0.523217, 0.51911, 0.508555, 0.00257928, 0.00475062, 0.00596272, 0.00475865, 0.00755313, 0.00994384, 0.0128754, 0.0154626, 0.022611, 0.0253842, 0.0285508, 0.0343114, 0.0443153, 0.0640304, 0.0678502, 0.0748439, 0.0833507
0.466155, 0.470251, 0.474715, 0.485907, 0.496816, 0.523217, 1, 0.523899, 0.512735, -0.0120531, -0.0100202, -0.0088729, -0.0100715, -0.00738417, -0.00527362, -0.00231218, 0.000438633, 0.00755113, 0.010135, 0.0137466, 0.0201687, 0.0308351, 0.0537414, 0.0620787, 0.0726888, 0.0808801
0.447508, 0.452386, 0.458891, 0.471627, 0.485673, 0.51911, 0.523899, 1, 0.517236, -0.0311671, -0.0293339, -0.0282801, -0.0294512, -0.0269332, -0.025221, -0.0222388, -0.0192817, -0.0122428, -0.00993279, -0.00573489, 0.00159823, 0.0131294, 0.0403148, 0.0548476, 0.0703665, 0.0780389
0.440929, 0.445324, 0.45118, 0.463463, 0.476715, 0.508555, 0.512735, 0.517236, 1, -0.0186016, -0.0168623, -0.01584, -0.0169715, -0.0145752, -0.0129228, -0.00999275, -0.00723586, -0.00038116, 0.0018375, 0.00577334, 0.0128766, 0.0238549, 0.0497572, 0.0636308, 0.0781159, 0.0850721
0.0651595, 0.0585935, 0.0489069, 0.0430322, 0.0298168, 0.00257928, -0.0120531, -0.0311671, -0.0186016, 1, 0.204459, 0.204558, 0.20492, 0.203933, 0.204395, 0.203989, 0.201582, 0.200492, 0.200096, 0.19583, 0.19235, 0.184583, 0.162327, 0.13699, 0.108833, 0.0960356
0.0676102, 0.0610653, 0.0513457, 0.0454449, 0.0321583, 0.00475062, -0.0100202, -0.0293339, -0.0168623, 0.204459, 1, 0.204285, 0.204652, 0.2037, 0.204194, 0.203788, 0.201418, 0.200354, 0.199998, 0.195748, 0.192215, 0.184497, 0.162185, 0.136544, 0.108268, 0.0955906
0.0689319, 0.0624922, 0.0527463, 0.046816, 0.0334929, 0.00596272, -0.0088729, -0.0282801, -0.01584, 0.204558, 0.204285, 1, 0.204741, 0.203797, 0.204317, 0.203942, 0.201539, 0.200515, 0.200183, 0.195935, 0.19245, 0.184772, 0.162563, 0.137039, 0.108852, 0.0963717
0.0678407, 0.0612153, 0.0514775, 0.0455777, 0.0322446, 0.00475865, -0.0100715, -0.0294512, -0.0169715, 0.20492, 0.204652, 0.204741, 1, 0.204182, 0.204682, 0.204262, 0.201908, 0.200839, 0.200487, 0.196222, 0.192679, 0.184935, 0.162484, 0.136661, 0.108246, 0.0954399
0.0706876, 0.0641227, 0.0543681, 0.0484641, 0.0351173, 0.00755313, -0.00738417, -0.0269332, -0.0145752, 0.203933, 0.2037, 0.203797, 0.204182, 1, 0.203817, 0.20342, 0.20111, 0.200103, 0.199813, 0.195609, 0.192092, 0.184516, 0.162318, 0.136723, 0.108693, 0.0963444
0.0738799, 0.0673493, 0.0574759, 0.0514803, 0.0379562, 0.00994384, -0.00527362, -0.025221, -0.0129228, 0.204395, 0.204194, 0.204317, 0.204682, 0.203817, 1, 0.204038, 0.201734, 0.200778, 0.200548, 0.196343, 0.192804, 0.185277, 0.16299, 0.137135, 0.109025, 0.0969844
0.0763867, 0.0699712, 0.0601181, 0.0541733, 0.0407304, 0.0128754, -0.00231218, -0.0222388, -0.00999275, 0.203989, 0.203788, 0.203942, 0.204262, 0.20342, 0.204038, 1, 0.201397, 0.20051, 0.200313, 0.196157, 0.192719, 0.185338, 0.163436, 0.13807, 0.110431, 0.0987263
0.0780157, 0.0715881, 0.0618731, 0.0560694, 0.0428479, 0.0154626, 0.000438633, -0.0192817, -0.00723586, 0.201582, 0.201418, 0.201539, 0.201908, 0.20111, 0.201734, 0.201397, 1, 0.198358, 0.198203, 0.194157, 0.190773, 0.183618, 0.162145, 0.137195, 0.110132, 0.0985462
0.0844835, 0.078185, 0.0685112, 0.0628329, 0.0497331, 0.022611, 0.00755113, -0.0122428, -0.00038116, 0.200492, 0.200354, 0.200515, 0.200839, 0.200103, 0.200778, 0.20051, 0.198358, 1, 0.19758, 0.193636, 0.190417, 0.183561, 0.162729, 0.138482, 0.112219, 0.101289
0.0876332, 0.0814191, 0.0716915, 0.065962, 0.0527773, 0.0253842, 0.010135, -0.00993279, 0.0018375, 0.200096, 0.199998, 0.200183, 0.200487, 0.199813, 0.200548, 0.200313, 0.198203, 0.19758, 1, 0.193751, 0.1906, 0.183993, 0.163553, 0.139844, 0.114285, 0.104061
0.088655, 0.0826603, 0.0732245, 0.0677245, 0.0549982, 0.0285508, 0.0137466, -0.00573489, 0.00577334, 0.19583, 0.195748, 0.195935, 0.196222, 0.195609, 0.196343, 0.196157, 0.194157, 0.193636, 0.193751, 1, 0.187233, 0.181156, 0.162099, 0.140324, 0.116751, 0.107398
0.091187, 0.0854587, 0.0764323, 0.0713343, 0.0592815, 0.0343114, 0.0201687, 0.00159823, 0.0128766, 0.19235, 0.192215, 0.19245, 0.192679, 0.192092, 0.192804, 0.192719, 0.190773, 0.190417, 0.1906, 0.187233, 1, 0.179386, 0.162204, 0.143283, 0.122283, 0.113842
0.0973192, 0.0920833, 0.0835684, 0.0789019, 0.067657, 0.0443153, 0.0308351, 0.0131294, 0.0238549, 0.184583, 0.184497, 0.184772, 0.184935, 0.184516, 0.185277, 0.185338, 0.183618, 0.183561, 0.183993, 0.181156, 0.179386, 1, 0.16117, 0.146696, 0.130382, 0.124356
0.102342, 0.0986611, 0.092083, 0.0889796, 0.0808333, 0.0640304, 0.0537414, 0.0403148, 0.0497572, 0.162327, 0.162185, 0.162563, 0.162484, 0.162318, 0.16299, 0.163436, 0.162145, 0.162729, 0.163553, 0.162099, 0.162204, 0.16117, 1, 0.154856, 0.1513, 0.150608
0.0879725, 0.0861303, 0.0820133, 0.0806952, 0.0764405, 0.0678502, 0.0620787, 0.0548476, 0.0636308, 0.13699, 0.136544, 0.137039, 0.136661, 0.136723, 0.137135, 0.13807, 0.137195, 0.138482, 0.139844, 0.140324, 0.143283, 0.146696, 0.154856, 1, 0.192642, 0.200778
0.0796405, 0.0795535, 0.0775696, 0.0777126, 0.0767055, 0.0748439, 0.0726888, 0.0703665, 0.0781159, 0.108833, 0.108268, 0.108852, 0.108246, 0.108693, 0.109025, 0.110431, 0.110132, 0.112219, 0.114285, 0.116751, 0.122283, 0.130382, 0.1513, 0.192642, 1, 0.249407
