TnP (total)
1, 0.459857, 0.431243, 0.413288, 0.407186, 0.358539, 0.245562, 0.0918103, 0.0700461, 0.0772229, 0.0853233, 0.0891036, 0.0904566, 0.0962712, 0.0996269, 0.104604, 0.116237, 0.128409, 0.136028, 0.13572, 0.139638, 0.119773, 0.0817456, 0.0286872, -0.0372213
0.459857, 1, 0.516973, 0.520035, 0.520704, 0.427502, 0.323466, 0.128634, -0.0240341, -0.0168736, -0.00979668, -0.00407714, -0.00200922, 0.00659746, 0.011256, 0.0181197, 0.0350998, 0.0526496, 0.0661885, 0.0743251, 0.102426, 0.113983, 0.118429, 0.0802274, 0.00314698
0.431243, 0.516973, 1, 0.513545, 0.515321, 0.420988, 0.322966, 0.130162, -0.0311193, -0.0244422, -0.0179624, -0.0122813, -0.010143, -0.001667, 0.0029068, 0.00963804, 0.0261367, 0.0432161, 0.0565531, 0.0651582, 0.0948911, 0.109603, 0.119536, 0.0839661, 0.00718269
0.413288, 0.520035, 0.513545, 1, 0.526867, 0.426227, 0.332283, 0.135491, -0.0465809, -0.0400627, -0.0338879, -0.0279606, -0.0257425, -0.0169141, -0.0122283, -0.00528486, 0.0118029, 0.0293767, 0.043378, 0.0533623, 0.0869725, 0.107311, 0.125054, 0.0926302, 0.0149149
0.407186, 0.520704, 0.515321, 0.526867, 1, 0.428537, 0.337151, 0.140501, -0.0491302, -0.0427633, -0.0368557, -0.0309063, -0.0286443, -0.0197732, -0.0150481, -0.00806832, 0.00910363, 0.0268705, 0.0411639, 0.0517028, 0.0869573, 0.109326, 0.12998, 0.0987481, 0.020081
0.358539, 0.427502, 0.420988, 0.426227, 0.428537, 1, 0.286537, 0.1343, 0.0146107, 0.0193889, 0.0240339, 0.028298, 0.0301276, 0.036408, 0.0398088, 0.0448809, 0.0564057, 0.0685671, 0.077799, 0.0841091, 0.107669, 0.117458, 0.124138, 0.0905941, 0.0197713
0.245562, 0.323466, 0.322966, 0.332283, 0.337151, 0.286537, 1, 0.19185, 0.0256607, 0.0286894, 0.0311318, 0.0347209, 0.0362004, 0.0416221, 0.0446253, 0.0490601, 0.0597517, 0.0723116, 0.0836254, 0.0974203, 0.134306, 0.164137, 0.195523, 0.190016, 0.140857
0.0918103, 0.128634, 0.130162, 0.135491, 0.140501, 0.1343, 0.19185, 1, 0.0641179, 0.0640826, 0.0640645, 0.0657537, 0.0673645, 0.0705226, 0.0728442, 0.0761714, 0.0844484, 0.0988395, 0.113698, 0.14026, 0.193841, 0.247873, 0.306841, 0.353432, 0.359823
0.0700461, -0.0240341, -0.0311193, -0.0465809, -0.0491302, 0.0146107, 0.0256607, 0.0641179, 1, 0.216879, 0.215486, 0.212665, 0.212336, 0.207912, 0.2056, 0.20263, 0.191204, 0.179954, 0.168529, 0.157981, 0.134105, 0.0983159, 0.0570289, 0.0234309, -0.00282492
0.0772229, -0.0168736, -0.0244422, -0.0400627, -0.0427633, 0.0193889, 0.0286894, 0.0640826, 0.216879, 1, 0.213621, 0.21095, 0.210581, 0.206357, 0.204148, 0.201274, 0.190343, 0.17944, 0.168352, 0.157929, 0.134465, 0.099093, 0.0576969, 0.0241844, -0.00231895
0.0853233, -0.00979668, -0.0179624, -0.0338879, -0.0368557, 0.0240339, 0.0311318, 0.0640645, 0.215486, 0.213621, 1, 0.210156, 0.209799, 0.205748, 0.203633, 0.200872, 0.190327, 0.179754, 0.168924, 0.158603, 0.135317, 0.0999168, 0.057926, 0.0241297, -0.00251377
0.0891036, -0.00407714, -0.0122813, -0.0279606, -0.0309063, 0.028298, 0.0347209, 0.0657537, 0.212665, 0.21095, 0.210156, 1, 0.207407, 0.203543, 0.201531, 0.198891, 0.188755, 0.178575, 0.16813, 0.15817, 0.135771, 0.101308, 0.0601173, 0.0267298, -0.000106392
0.0904566, -0.00200922, -0.010143, -0.0257425, -0.0286443, 0.0301276, 0.0362004, 0.0673645, 0.212336, 0.210581, 0.209799, 0.207407, 1, 0.203304, 0.20133, 0.198749, 0.188638, 0.178609, 0.168272, 0.158511, 0.136465, 0.102212, 0.0613233, 0.028022, 0.00114848
0.0962712, 0.00659746, -0.001667, -0.0169141, -0.0197732, 0.036408, 0.0416221, 0.0705226, 0.207912, 0.206357, 0.205748, 0.203543, 0.203304, 1, 0.197914, 0.195528, 0.186056, 0.176684, 0.166971, 0.157846, 0.137266, 0.104554, 0.0650998, 0.0325942, 0.00550301
0.0996269, 0.011256, 0.0029068, -0.0122283, -0.0150481, 0.0398088, 0.0446253, 0.0728442, 0.2056, 0.204148, 0.203633, 0.201531, 0.20133, 0.197914, 1, 0.193916, 0.184805, 0.175845, 0.166529, 0.157824, 0.138153, 0.106343, 0.0677482, 0.0358856, 0.00875004
0.104604, 0.0181197, 0.00963804, -0.00528486, -0.00806832, 0.0448809, 0.0490601, 0.0761714, 0.20263, 0.201274, 0.200872, 0.198891, 0.198749, 0.195528, 0.193916, 1, 0.183149, 0.174759, 0.165959, 0.157848, 0.139421, 0.108789, 0.0713805, 0.0400734, 0.0128846
0.116237, 0.0350998, 0.0261367, 0.0118029, 0.00910363, 0.0564057, 0.0597517, 0.0844484, 0.191204, 0.190343, 0.190327, 0.188755, 0.188638, 0.186056, 0.184805, 0.183149, 1, 0.169421, 0.162297, 0.155969, 0.141412, 0.115093, 0.0817551, 0.0538012, 0.0274994
0.128409, 0.0526496, 0.0432161, 0.0293767, 0.0268705, 0.0685671, 0.0723116, 0.0988395, 0.179954, 0.17944, 0.179754, 0.178575, 0.178609, 0.176684, 0.175845, 0.174759, 0.169421, 1, 0.159979, 0.156249, 0.146904, 0.126054, 0.0982826, 0.0750266, 0.0508704
0.136028, 0.0661885, 0.0565531, 0.043378, 0.0411639, 0.077799, 0.0836254, 0.113698, 0.168529, 0.168352, 0.168924, 0.16813, 0.168272, 0.166971, 0.166529, 0.165959, 0.162297, 0.159979, 1, 0.156165, 0.152337, 0.137622, 0.116138, 0.0985101, 0.0774552
0.13572, 0.0743251, 0.0651582, 0.0533623, 0.0517028, 0.0841091, 0.0974203, 0.14026, 0.157981, 0.157929, 0.158603, 0.15817, 0.158511, 0.157846, 0.157824, 0.157848, 0.155969, 0.156249, 0.156165, 1, 0.163566, 0.15817, 0.146751, 0.138513, 0.123256
0.139638, 0.102426, 0.0948911, 0.0869725, 0.0869573, 0.107669, 0.134306, 0.193841, 0.134105, 0.134465, 0.135317, 0.135771, 0.136465, 0.137266, 0.138153, 0.139421, 0.141412, 0.146904, 0.152337, 0.163566, 1, 0.198717, 0.20848, 0.217627, 0.210757
0.119773, 0.113983, 0.109603, 0.107311, 0.109326, 0.117458, 0.164137, 0.247873, 0.0983159, 0.099093, 0.0999168, 0.101308, 0.102212, 0.104554, 0.106343, 0.108789, 0.115093, 0.126054, 0.137622, 0.15817, 0.198717, 1, 0.27366, 0.306608, 0.314229
0.0817456, 0.118429, 0.119536, 0.125054, 0.12998, 0.124138, 0.195523, 0.306841, 0.0570289, 0.0576969, 0.057926, 0.0601173, 0.0613233, 0.0650998, 0.0677482, 0.0713805, 0.0817551, 0.0982826, 0.116138, 0.146751, 0.20848, 0.27366, 1, 0.401237, 0.421018
0.0286872, 0.0802274, 0.0839661, 0.0926302, 0.0987481, 0.0905941, 0.190016, 0.353432, 0.0234309, 0.0241844, 0.0241297, 0.0267298, 0.028022, 0.0325942, 0.0358856, 0.0400734, 0.0538012, 0.0750266, 0.0985101, 0.138513, 0.217627, 0.306608, 0.401237, 1, 0.538548
