TnP (muid binned)
0, 0.01, 0.000552677
0.01, 0.03, 0.000555512
0.03, 0.05, 0.000582227
0.05, 0.07, 0.000604479
0.07, 0.1, 0.000635484
0.1, 0.15, 0.000712257
0.15, 0.2, 0.00080071
0.2, 0.3, 0.00100719
0.3, 0.5, 0.00134613
0.5, 3, 0.00136601
